"year","grand_prix","session_type","driver","team","total_laps","avg_lap_time_s","best_lap_time_s","avg_sector1_s","avg_sector2_s","avg_sector3_s","avg_speed_trap_kmh","max_speed_trap_kmh","soft_laps","medium_laps","hard_laps","rank_in_race"
2019,Canadian Grand Prix,Q,HAM,Mercedes,9,77.423,70.446,21.626,25.223,30.574,308.8,326.0,7,2,0,2
2019,Canadian Grand Prix,Q,LEC,Ferrari,12,78.636,70.92,21.686,25.695,31.255,306.6,329.0,9,3,0,3
2019,Canadian Grand Prix,Q,RIC,Renault,7,75.927,71.071,20.882,24.023,31.021,305.6,330.0,7,0,0,4
2019,Canadian Grand Prix,Q,GAS,Red Bull Racing,7,74.417,71.079,20.798,23.947,29.672,315.7,324.0,7,0,0,5
2019,Canadian Grand Prix,Q,BOT,Mercedes,7,79.7,71.095,20.753,24.897,34.05,260.6,327.0,4,3,0,6
2019,Canadian Grand Prix,Q,HUL,Renault,8,78.204,71.324,20.918,24.31,32.975,268.1,328.0,8,0,0,7
2019,Canadian Grand Prix,Q,SAI,McLaren,6,76.063,71.572,21.251,24.068,30.744,292.8,328.0,6,0,0,8
2019,Canadian Grand Prix,Q,VER,Red Bull Racing,6,79.397,71.619,22.029,26.048,31.32,285.3,326.0,3,3,0,9
2019,Canadian Grand Prix,Q,NOR,McLaren,8,80.191,71.735,21.509,25.7,32.982,284.5,327.0,8,0,0,10
2019,Canadian Grand Prix,Q,MAG,Haas F1 Team,7,86.391,71.786,22.979,27.907,35.506,275.1,323.0,7,0,0,11
2019,Canadian Grand Prix,Q,KVY,Toro Rosso,9,79.521,71.921,22.219,25.791,31.512,299.2,325.0,9,0,0,12
2019,Canadian Grand Prix,Q,ALB,Toro Rosso,8,81.765,72.02,22.482,25.417,33.867,270.1,328.0,8,0,0,13
2019,Canadian Grand Prix,Q,GRO,Haas F1 Team,6,84.435,72.109,22.781,28.601,33.054,300.0,324.0,6,0,0,14
2019,Canadian Grand Prix,Q,GIO,Alfa Romeo Racing,8,85.618,72.122,22.803,26.695,36.121,265.6,329.0,8,0,0,15
2019,Canadian Grand Prix,Q,PER,Racing Point,2,72.275,72.197,20.115,22.988,29.173,329.0,330.0,2,0,0,16
2019,Canadian Grand Prix,Q,RAI,Alfa Romeo Racing,6,84.887,72.23,22.819,27.01,35.059,274.5,329.0,6,0,0,17
2019,Canadian Grand Prix,Q,STR,Racing Point,3,72.624,72.266,20.309,23.244,29.071,325.3,328.0,3,0,0,18
2019,Canadian Grand Prix,Q,RUS,Williams,6,84.876,73.617,23.477,26.619,34.779,279.7,326.0,6,0,0,19
2019,Canadian Grand Prix,Q,KUB,Williams,6,82.568,74.393,22.795,26.999,32.773,279.8,326.0,6,0,0,20
2019,Canadian Grand Prix,R,BOT,Mercedes,65,76.454,73.078,21.222,24.438,30.794,307.1,331.0,2,28,35,1
2019,Canadian Grand Prix,R,LEC,Ferrari,67,76.045,74.356,21.158,24.374,30.513,308.2,328.0,0,31,36,2
2019,Canadian Grand Prix,R,VER,Red Bull Racing,67,76.787,74.767,21.434,24.575,30.778,308.2,331.0,0,21,46,3
2019,Canadian Grand Prix,R,HAM,Mercedes,67,76.016,74.813,21.088,24.323,30.605,309.4,329.0,0,26,41,4
2019,Canadian Grand Prix,R,VET,Ferrari,67,76.012,74.875,21.146,24.318,30.549,307.6,324.0,0,24,43,5
2019,Canadian Grand Prix,R,RAI,Alfa Romeo Racing,64,77.677,75.442,21.667,24.91,31.1,303.9,330.0,10,4,50,6
2019,Canadian Grand Prix,R,HUL,Renault,66,77.136,75.995,21.504,24.615,31.017,302.2,327.0,14,0,52,7
2019,Canadian Grand Prix,R,STR,Racing Point,66,77.506,76.043,21.63,24.836,31.04,308.9,336.0,0,23,43,8
2019,Canadian Grand Prix,R,RIC,Renault,66,77.149,76.075,21.511,24.59,31.048,305.4,333.0,6,0,60,9
2019,Canadian Grand Prix,R,GAS,Red Bull Racing,66,77.296,76.157,21.566,24.704,31.027,308.8,332.0,5,0,61,10
2019,Canadian Grand Prix,R,KVY,Toro Rosso,66,77.534,76.198,21.563,24.826,31.145,299.2,329.0,0,10,56,11
2019,Canadian Grand Prix,R,GRO,Haas F1 Team,66,77.923,76.245,21.694,24.97,31.26,301.4,329.0,0,32,34,12
2019,Canadian Grand Prix,R,PER,Racing Point,66,77.672,76.314,21.675,24.86,31.137,307.7,333.0,0,9,57,13
2019,Canadian Grand Prix,R,GIO,Alfa Romeo Racing,66,77.991,76.365,21.89,24.907,31.195,303.9,326.0,0,35,31,14
2019,Canadian Grand Prix,R,SAI,McLaren,66,77.559,76.471,21.679,24.906,30.974,307.1,332.0,1,0,65,15
2019,Canadian Grand Prix,R,ALB,Toro Rosso,57,78.55,77.151,21.899,25.147,31.503,302.4,327.0,0,0,57,16
2019,Canadian Grand Prix,R,RUS,Williams,65,78.899,77.241,22.084,25.329,31.486,303.5,331.0,0,7,58,17
2019,Canadian Grand Prix,R,KUB,Williams,62,79.378,77.285,22.311,25.399,31.668,301.3,326.0,0,6,56,18
2019,Canadian Grand Prix,R,MAG,Haas F1 Team,65,78.999,77.309,22.053,25.375,31.571,302.4,330.0,0,28,37,19
2019,Canadian Grand Prix,R,NOR,McLaren,7,79.741,78.023,22.076,25.376,32.289,306.4,314.0,7,0,0,20
2019,Chinese Grand Prix,Q,BOT,Mercedes,6,97.959,91.547,25.051,28.851,44.058,296.3,322.0,5,1,0,1
2019,Chinese Grand Prix,Q,HAM,Mercedes,6,98.528,91.57,25.286,28.815,44.427,294.7,319.0,4,2,0,2
2019,Chinese Grand Prix,Q,VET,Ferrari,7,101.579,91.848,25.713,29.617,46.249,304.1,327.0,6,1,0,3
2019,Chinese Grand Prix,Q,LEC,Ferrari,6,99.341,91.865,25.246,29.942,44.154,312.7,326.0,5,1,0,4
2019,Chinese Grand Prix,Q,VER,Red Bull Racing,4,93.357,92.089,24.144,27.337,41.876,314.8,318.0,3,1,0,5
2019,Chinese Grand Prix,Q,GAS,Red Bull Racing,4,93.451,92.93,24.443,27.791,41.217,313.3,315.0,4,0,0,6
2019,Chinese Grand Prix,Q,RIC,Renault,6,93.606,92.958,24.502,27.796,41.308,318.3,323.0,6,0,0,7
2019,Chinese Grand Prix,Q,HUL,Renault,5,93.25,92.962,24.421,27.665,41.164,319.4,321.0,5,0,0,8
2019,Chinese Grand Prix,Q,MAG,Haas F1 Team,4,93.671,93.15,24.521,27.673,41.477,319.5,322.0,4,0,0,9
2019,Chinese Grand Prix,Q,GRO,Haas F1 Team,3,93.617,93.156,24.325,27.766,41.525,319.7,322.0,3,0,0,10
2019,Chinese Grand Prix,Q,KVY,Toro Rosso,4,93.576,93.236,24.45,27.713,41.413,318.8,322.0,4,0,0,11
2019,Chinese Grand Prix,Q,PER,Racing Point,4,93.787,93.299,24.543,27.83,41.415,320.0,322.0,4,0,0,12
2019,Chinese Grand Prix,Q,RAI,Alfa Romeo Racing,4,93.91,93.419,24.519,27.868,41.523,318.0,321.0,4,0,0,13
2019,Chinese Grand Prix,Q,SAI,McLaren,4,93.756,93.523,24.525,27.746,41.485,317.3,319.0,4,0,0,14
2019,Chinese Grand Prix,Q,NOR,McLaren,4,94.121,93.967,24.607,27.915,41.6,316.8,320.0,4,0,0,15
2019,Chinese Grand Prix,Q,STR,Racing Point,2,94.399,94.292,24.61,28.033,41.757,319.0,319.0,2,0,0,16
2019,Chinese Grand Prix,Q,RUS,Williams,3,95.845,95.253,25.01,28.41,42.425,313.0,317.0,3,0,0,17
2019,Chinese Grand Prix,Q,KUB,Williams,3,96.047,95.281,24.997,28.502,42.548,310.7,313.0,3,0,0,18
2019,Chinese Grand Prix,R,GAS,Red Bull Racing,48,98.617,94.742,26.114,29.366,43.138,300.9,322.0,18,12,18,1
2019,Chinese Grand Prix,R,VET,Ferrari,50,97.651,94.836,25.856,29.013,42.782,306.0,328.0,0,35,15,2
2019,Chinese Grand Prix,R,LEC,Ferrari,50,97.944,94.86,25.958,29.073,42.913,305.7,325.0,0,32,18,3
2019,Chinese Grand Prix,R,BOT,Mercedes,50,97.595,94.872,25.899,29.098,42.598,296.8,331.0,0,37,13,4
2019,Chinese Grand Prix,R,HAM,Mercedes,50,97.467,95.892,25.918,29.008,42.541,299.6,321.0,0,38,12,5
2019,Chinese Grand Prix,R,VER,Red Bull Racing,50,97.895,96.143,25.925,29.113,42.858,302.6,326.0,0,35,15,6
2019,Chinese Grand Prix,R,STR,Racing Point,49,99.879,96.678,26.451,29.854,43.574,309.2,331.0,10,17,22,7
2019,Chinese Grand Prix,R,GRO,Haas F1 Team,49,99.753,96.873,26.312,29.837,43.604,303.5,327.0,5,19,25,8
2019,Chinese Grand Prix,R,RUS,Williams,48,101.449,97.283,26.802,30.293,44.354,297.8,323.0,4,19,25,9
2019,Chinese Grand Prix,R,MAG,Haas F1 Team,49,99.911,97.471,26.377,29.741,43.793,304.0,337.0,6,21,22,10
2019,Chinese Grand Prix,R,SAI,McLaren,51,99.666,97.502,26.46,29.649,43.556,301.0,325.0,18,0,33,11
2019,Chinese Grand Prix,R,RAI,Alfa Romeo Racing,51,99.926,97.812,26.46,29.901,43.565,306.6,332.0,0,22,29,12
2019,Chinese Grand Prix,R,KVY,Toro Rosso,32,99.927,97.975,26.467,30.132,43.328,310.2,334.0,9,20,3,13
2019,Chinese Grand Prix,R,GIO,Alfa Romeo Racing,49,99.971,98.048,26.557,29.747,43.667,305.0,327.0,4,45,0,14
2019,Chinese Grand Prix,R,NOR,McLaren,43,99.897,98.346,26.383,29.986,43.529,305.5,330.0,14,15,14,15
2019,Chinese Grand Prix,R,RIC,Renault,51,99.837,98.632,26.437,29.821,43.58,295.7,300.0,15,0,36,16
2019,Chinese Grand Prix,R,PER,Racing Point,51,99.843,98.702,26.496,29.859,43.488,305.9,320.0,0,17,34,17
2019,Chinese Grand Prix,R,ALB,Toro Rosso,51,100.101,98.901,26.432,30.1,43.57,308.4,338.0,16,0,35,18
2019,Chinese Grand Prix,R,HUL,Renault,11,100.72,99.677,26.583,30.313,43.824,305.6,324.0,8,0,3,19
2019,Chinese Grand Prix,R,KUB,Williams,50,101.928,99.772,26.808,30.604,44.516,297.2,317.0,0,23,27,20
2019,French Grand Prix,Q,HAM,Mercedes,10,107.36,88.319,27.328,33.675,46.358,292.0,338.0,8,2,0,1
2019,French Grand Prix,Q,BOT,Mercedes,9,96.681,88.605,24.037,29.643,43.002,317.6,336.0,6,3,0,2
2019,French Grand Prix,Q,LEC,Ferrari,9,98.689,88.965,25.002,30.787,42.9,307.9,339.0,5,4,0,3
2019,French Grand Prix,Q,VER,Red Bull Racing,9,98.545,89.409,24.652,30.552,43.341,305.9,333.0,6,3,0,4
2019,French Grand Prix,Q,NOR,McLaren,9,99.032,89.418,23.959,30.732,44.341,295.9,336.0,6,3,0,5
